path,split,class,class_es,size_bytes,sharpness,mean_hue,mean_saturation
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/662555e4-c996-4945-8294-6e9dab37a80a___GCREC_Bact.Sp 5772.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12427,830.2313851004001,44.68455505371094,51.94770812988281
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f58a3d12-29e7-4f43-a189-fa80df8f8e72___GCREC_Bact.Sp 5691.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12702,1072.1561614125967,31.934555053710938,50.4024658203125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/abf9d7f0-be8e-4294-bf19-d60270e3a50d___GCREC_Bact.Sp 5573.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11905,672.7282744497061,40.450592041015625,59.45701599121094
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a2e2a626-aafb-4383-8fa8-cc4d2071348a___GCREC_Bact.Sp 3125.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12144,686.7997477108147,96.87396240234375,58.20111083984375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/40889410-0558-4ac6-a92c-7b715a603329___GCREC_Bact.Sp 3847.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13806,1167.1634483337402,82.56103515625,91.52798461914062
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/443242bf-ad63-440d-89bd-cb11c2fc1e51___UF.GRC_BS_Lab Leaf 0874.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14973,1749.801999903284,42.32655334472656,70.56504821777344
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/cd12526b-4a85-4329-95b0-63ed38fe9cc0___GCREC_Bact.Sp 5746.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14225,1338.989010806894,40.30455017089844,59.91404724121094
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/1a83cb1d-6e47-4caf-931f-61ecad37dca4___GCREC_Bact.Sp 6167.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13721,1240.7318492149934,80.23831176757812,51.3544921875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/eed063ad-2337-413d-95be-3598f7a15942___GCREC_Bact.Sp 5663.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13051,1016.7492166326847,62.20216369628906,59.583892822265625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/da0ffa44-de62-4314-acb2-59218f5deeb5___GCREC_Bact.Sp 6010.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12452,760.7779673933983,77.19532775878906,50.01527404785156
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/0ac8c80f-6d67-46ee-b662-8265d9df9183___GCREC_Bact.Sp 6115.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12736,876.3173718666658,77.11723327636719,57.51148986816406
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f14581e5-cc67-403d-a4f3-7f0be31b4899___GCREC_Bact.Sp 3497.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12439,829.4510245991405,87.07499694824219,51.52301025390625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/1eb09166-61e7-4816-9a48-4d7afaa25a86___GCREC_Bact.Sp 3310.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11499,615.9526811854448,82.64089965820312,53.91215515136719
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/bc54f201-4a3b-446f-af60-ea26285893c8___UF.GRC_BS_Lab Leaf 8951.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,9375,147.41434900811873,58.89622497558594,56.5145263671875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b54854bf-7cc6-4ee4-8189-122c26e75122___GCREC_Bact.Sp 5912.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12530,872.0964863141999,37.1392822265625,61.34568786621094
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e98d37d3-7029-4de3-bdd9-955904454850___GCREC_Bact.Sp 2993.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12112,707.942333513638,92.506103515625,51.68829345703125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/fc48610a-675f-4fdf-998d-5d877c909550___GCREC_Bact.Sp 2959.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14506,1560.9912547857966,88.50874328613281,49.05418395996094
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a3df33d5-b1e6-49f8-93c4-013e47b5acc3___GCREC_Bact.Sp 3044.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13531,1396.2764363510069,107.72726440429688,51.98606872558594
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f1cc12b3-3116-4b31-81fc-6383303f84ae___UF.GRC_BS_Lab Leaf 0352.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,8828,268.8208151978906,65.95814514160156,51.5426025390625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a3f46db1-a45c-4afa-9c80-86b4169459b9___GCREC_Bact.Sp 5754.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11792,784.8520881270524,67.46412658691406,55.39088439941406
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e2941eab-3c1c-43a2-aa6d-5f3926da0568___GCREC_Bact.Sp 3495.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10177,283.8077372079715,109.2978515625,47.18963623046875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/221699b8-60cf-49fb-a5a6-b02e3770008d___GCREC_Bact.Sp 6135.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14916,1996.4781082933769,75.80616760253906,51.27595520019531
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/4990878e-265e-4dad-98cf-ce60fb67035b___GCREC_Bact.Sp 3479.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12515,776.0277508420404,86.94476318359375,55.40425109863281
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d066d888-1ffb-4ede-a6f9-2d5894a7f90f___GCREC_Bact.Sp 3102.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11283,621.4233147492632,92.66128540039062,55.74452209472656
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/fe9f6122-ab3f-46bb-b9db-fee295881270___GCREC_Bact.Sp 6341.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12472,890.002308871597,64.23506164550781,43.428619384765625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/288896d1-7094-4250-9fd6-00589c41b42a___UF.GRC_BS_Lab Leaf 0264.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,9877,421.9076275229454,51.88072204589844,38.66656494140625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a0ec622e-0819-47ad-9970-2591846757d6___GCREC_Bact.Sp 6371.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11207,351.6067150076851,44.83906555175781,61.06292724609375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c1b331bd-edf3-4623-bf39-01c3c4fe6105___UF.GRC_BS_Lab Leaf 9299.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,8945,153.8387628858909,44.01365661621094,76.9080810546875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/75702024-ade9-4eac-b531-77da04d236ee___GCREC_Bact.Sp 6070.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11732,487.3914729207754,52.427764892578125,63.0552978515625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f4304000-5523-4fc6-93e4-9e570a1d237d___GCREC_Bact.Sp 5689.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13744,1315.0581969758496,38.10865783691406,57.70880126953125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a2ea3cb7-5c9e-4d3c-9e6c-42f7eb5f98a4___GCREC_Bact.Sp 6076.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12992,1198.6160514615476,74.78614807128906,42.06854248046875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/0cbaca0d-e422-438f-89df-344b493888b8___GCREC_Bact.Sp 5832.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13106,999.9025811618194,44.562957763671875,62.22930908203125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b7c4e0c0-a388-44e8-9c5c-d2db995557ab___GCREC_Bact.Sp 3667.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14579,1306.8241109848022,89.7926025390625,72.49220275878906
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b391ff43-597e-431d-b3eb-d852e5c9c754___GCREC_Bact.Sp 3758.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15152,2056.669463928789,27.83648681640625,90.15560913085938
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/3381632e-1e9b-4141-b6a2-b42c8fd06c87___GCREC_Bact.Sp 6009.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11820,645.321499443613,93.95394897460938,48.22358703613281
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/1506485f-0fba-4e0a-aecf-36f9c5bae096___GCREC_Bact.Sp 5543.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11592,669.0208051835652,37.6724853515625,55.359375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/aabc0838-428f-46d6-b869-fabfc687cb16___GCREC_Bact.Sp 5630.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11453,636.1146870991215,36.377166748046875,71.194580078125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/dfe0a874-9a6c-4121-9f20-b0e7a85a5996___GCREC_Bact.Sp 5684.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13916,1269.1818693371024,50.69300842285156,59.045989990234375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d4b77bcd-b609-40db-964c-8515dabe74bf___GCREC_Bact.Sp 3670.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10674,289.0193347334862,96.50738525390625,77.8240966796875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/1ac8d300-077c-43dc-8685-83ac695e07b4___GCREC_Bact.Sp 3672.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,16059,2285.280353491893,99.90238952636719,62.4827880859375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/0f1d337f-e8c5-445a-83a0-b89915eacb72___UF.GRC_BS_Lab Leaf 0435.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,9861,372.1755217665341,58.754974365234375,37.31602478027344
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d9583f61-d03e-4c4f-a86c-125751b37324___GCREC_Bact.Sp 6376.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11393,510.95346504077315,56.197296142578125,56.51646423339844
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/bd214fe7-7ed1-428e-ac09-c3ee84a9ba24___GCREC_Bact.Sp 5699.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12581,929.8931663893163,38.70452880859375,55.88409423828125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a85dac1e-5549-457d-acda-e776d340f980___GCREC_Bact.Sp 3693.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,16615,2722.0933231094386,99.62309265136719,56.58772277832031
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c0e3fc41-4d61-4a2d-a1e0-f5d658803182___GCREC_Bact.Sp 5975.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11470,553.9468146262225,69.94573974609375,59.970458984375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/58591da8-58b7-481e-bf58-bd88443d0901___GCREC_Bact.Sp 6192.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14572,1380.0368802694138,72.2913818359375,58.67979431152344
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/5343448b-1c53-435c-9f2a-7344772438a2___GCREC_Bact.Sp 3057.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14079,1576.7696831522044,115.12261962890625,45.83882141113281
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/df6c7120-ac7c-43b5-bb2a-3c61782e7a47___GCREC_Bact.Sp 6030.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11239,524.0768964290619,71.23123168945312,52.998321533203125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b8f38ecf-ef8d-47b5-90a3-e937a300a931___GCREC_Bact.Sp 5770.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14086,1270.309867775999,55.1014404296875,55.910797119140625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e7ce4652-41d2-4f9a-870d-7bfe3b3c08bd___GCREC_Bact.Sp 3519.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13174,1020.4073959253728,104.46412658691406,50.05427551269531
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b540f78d-2b64-4c23-bc20-2287f63b383f___GCREC_Bact.Sp 6128.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14122,1512.1312601955142,72.23849487304688,64.45027160644531
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c69ce12c-9c20-4313-9726-bd09f537392b___GCREC_Bact.Sp 3840.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10399,334.16143664880656,72.77223205566406,84.22908020019531
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e7545c08-3299-4f70-b9bb-3fb57c539f5d___UF.GRC_BS_Lab Leaf 9162.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10590,244.81796832359396,47.6448974609375,81.02865600585938
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d8914e04-4e33-4189-bfa9-f547e5f696d1___GCREC_Bact.Sp 3173.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14624,1613.1456519661006,107.63626098632812,52.08738708496094
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b3e6f770-c0fc-4bc1-9e81-81a73899b3a9___UF.GRC_BS_Lab Leaf 0212.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10277,375.6428177319467,65.63558959960938,53.8924560546875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c92d6418-adbe-430d-9dcd-bf432490abf5___GCREC_Bact.Sp 3233.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13288,990.8486439527478,88.22901916503906,56.648101806640625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/afd78d63-13b3-400f-8e9a-1c87f27fa12f___UF.GRC_BS_Lab Leaf 0239.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,7881,183.8533059200272,51.444427490234375,31.84002685546875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c7fe1136-0450-42aa-801c-9485ba40cfc7___UF.GRC_BS_Lab Leaf 0376.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10256,336.7977294912562,54.76177978515625,45.74403381347656
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ee328e30-524c-4bcd-86f2-e9facfa6c5ae___GCREC_Bact.Sp 6002.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10419,372.73831155803055,77.39134216308594,47.34211730957031
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/bc87927b-7858-4d02-ada3-d8dc075bd82b___UF.GRC_BS_Lab Leaf 9048.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11212,256.65969509794377,32.56550598144531,93.37461853027344
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/0f952ca0-e30b-4075-8bb9-1ebccb8aeb9f___GCREC_Bact.Sp 3326.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14207,1363.5839092654642,97.96745300292969,61.12330627441406
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/cdd9e76e-72f7-4fa7-93ed-d727691f7c80___UF.GRC_BS_Lab Leaf 1072.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11174,482.1591641434934,38.58209228515625,54.91114807128906
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f8612abc-7408-451f-b6b8-89561d679bd0___GCREC_Bact.Sp 2997.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12591,1130.1389766782522,105.09872436523438,34.796234130859375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/0756753c-decb-4344-892f-4677b8215f0f___GCREC_Bact.Sp 5778.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13169,1057.549788998207,32.21849060058594,47.35209655761719
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a0fb8315-0051-4631-bcc7-2ef60e9d63c8___GCREC_Bact.Sp 6114.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14711,1403.970039199805,74.75299072265625,59.701812744140625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/95665d23-88a6-4a4d-99d0-437c5b9a0505___GCREC_Bact.Sp 5614.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12038,701.2649449480232,34.43572998046875,65.51860046386719
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e7dc7765-74e9-4cd8-94f1-a585c41bea16___GCREC_Bact.Sp 3267.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15543,1970.5668335221708,94.95515441894531,51.56756591796875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d44ac7be-ea22-470c-bfb7-a64016f7639b___GCREC_Bact.Sp 5851.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13099,974.9918733797967,46.95458984375,48.10270690917969
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ccfdfe87-72ec-4b17-bd86-9f0bb242dfd5___GCREC_Bact.Sp 3367.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13361,1223.212051363429,81.47465515136719,44.53114318847656
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f248467c-ef23-484b-99d3-019559f58f4d___UF.GRC_BS_Lab Leaf 0407.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12933,759.0490989685059,43.87986755371094,57.60963439941406
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c50367a9-b3f6-46aa-91ab-9ff18c6a5ab5___GCREC_Bact.Sp 5939.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12710,901.5836982184555,58.67247009277344,50.67340087890625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f5ac235b-3d9c-46a8-9e0a-750423e067bb___GCREC_Bact.Sp 6291.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14782,1733.6389733457472,50.81565856933594,52.04237365722656
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/0f4ce5ef-5ecf-4c5d-b301-3b5a44e3a1c8___UF.GRC_BS_Lab Leaf 0408.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11716,540.6671739360318,48.18110656738281,59.510040283203125
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/dec2db16-8bae-42e0-9b02-8e3d9f0793cc___GCREC_Bact.Sp 5697.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12865,1001.3377074599266,40.74409484863281,61.90052795410156
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/dcc6402f-a868-4766-9e4b-8578b0705f82___GCREC_Bact.Sp 3526.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,16092,2350.125873289071,98.20169067382812,53.7015380859375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d3cdfba0-2224-460b-9c74-194c38d43df8___GCREC_Bact.Sp 3358.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13658,1236.5460413878318,102.21745300292969,61.43937683105469
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a00ce27e-dd79-4ef4-a483-545499246e71___GCREC_Bact.Sp 5986.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13491,1097.9437856636941,52.68743896484375,49.08341979980469
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f397204f-2465-47a8-8ec2-45cdf8fdfc5d___GCREC_Bact.Sp 3692.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,16204,2100.3128736019135,95.18280029296875,69.19120788574219
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/fcff6ccd-294d-481f-affb-815097ed74dc___GCREC_Bact.Sp 3115.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11517,560.1031953652855,101.9422607421875,47.063934326171875
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ad7c1b29-cdb8-413e-a726-fe3111ba2ca8___GCREC_Bact.Sp 3675.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15057,1832.8313512420282,95.89425659179688,63.85142517089844
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/badeca64-87ed-439a-b373-b4b872dbe173___GCREC_Bact.Sp 6219.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13235,1160.124380393885,81.35884094238281,43.277679443359375
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c742e379-a56a-44b5-96d0-1918dd2cb2c9___GCREC_Bact.Sp 3182.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,8841,127.25933384522796,90.46263122558594,52.055084228515625
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/bd510221-f461-40d9-a959-1ca05a478fd6___GCREC_Bact.Sp 3331.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15640,2128.689166214317,109.74237060546875,50.75599670410156
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/99187376-a5c2-41a7-9eb5-73cc0b2e5c2d___GCREC_Bact.Sp 3137.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13400,1170.6268433870282,101.48167419433594,41.56645202636719
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c1ca97a3-0701-4d1b-ab77-0a1d018d7886___GCREC_Bact.Sp 5609.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12963,1072.1259862144943,28.403274536132812,59.38560485839844
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/736981e7-574c-4d75-b377-f56727bb6e49___GCREC_Bact.Sp 3240.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12548,1031.7478448727634,109.35972595214844,45.67991638183594
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d96166b8-e301-4613-adbb-66eb792a16b6___GCREC_Bact.Sp 3792.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13666,1174.3013869130518,34.08930969238281,88.01188659667969
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d2cbc8f4-b632-47de-bc45-edeb4f0911f1___GCREC_Bact.Sp 5994.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14337,1619.2414754321799,74.14549255371094,53.45549011230469
